document,term,w
94,committee,716
94,committee,716
94,committee,716
94,completely,4889
94,concern,213
94,condemned,4143
94,confrontation,4890
94,congress,720
94,cooperation,2877
94,copy,3301
94,countries,505
94,countries,505
94,daily,3984
94,decide,2881
94,decided,3363
94,decision,740
94,decision,740
94,decision,740
94,denies,4891
94,deputy,1025
94,develop,3986
94,developing,4892
94,diplomat,4893
94,east,2254
94,east,2254
94,egypt,4894
94,emigration,3633
94,endanger,4895
94,established,764
94,existing,524
94,existing,524
94,existing,524
94,expanding,4896
94,expected,1723
94,finance,4897
94,finance,4897
94,finance,4897
94,finance,4897
94,foreign,234
94,form,3314
94,forming,4898
94,fulfill,3516
94,funds,238
94,gaza,534
94,government,241
94,government,241
94,government,241
94,government,241
94,green,3841
94,hosni,4899
94,houses,1082
94,housing,2480
94,hurt,2481
94,immigrants,4054
94,immigrants,4054
94,improve,2138
94,improve,2138
94,inclined,3519
94,insane,4900
94,insisted,2283
94,insisted,2283
94,international,792
94,israel,252
94,israel,252
94,israel,252
94,israel,252
94,israel,252
94,israeli,253
94,israeli,253
94,jewish,544
94,jewish,544
94,jewish,544
94,jewish,544
94,jews,3671
94,lands,2687
94,lands,2687
94,leftwing,4901
94,legislator,4875
94,letter,800
94,letter,800
94,likud,4902
94,line,1282
94,maintain,2846
94,member,1047
94,middle,2901
94,middle,2901
94,million,268
94,million,268
94,million,268
94,million,268
94,minister,269
94,minister,269
94,ministry,271
94,monday,423
94,money,424
94,money,424
94,money,424
94,money,424
94,money,424
94,motivated,4715
94,move,809
94,mubarak,4903
94,need,2575
94,needs,1966
94,new,563
94,new,563
94,new,563
94,new,563
94,new,563
94,new,563
94,new,563
94,obstacle,4904
94,obtained,3526
94,occupied,569
94,occupied,569
94,occupied,569
94,occupied,569
94,occupied,569
94,occupied,569
94,occupied,569
94,officials,814
94,ones,118
94,ones,118
94,opening,119
94,palestinians,4905
94,palestinians,4905
94,parliaments,4906
94,parties,1974
94,passed,652
94,plea,4907
94,policy,2313
94,policy,2313
94,political,286
94,presence,1126
94,president,292
94,press,293
94,prime,584
94,protests,3763
94,purchase,4155
94,push,4461
94,released,847
94,report,594
94,reported,1089
94,represents,3727
94,request,136
94,roads,4908
94,roads,4908
94,says,315
94,schools,145
94,see,146
94,separate,2509
94,session,2175
94,settle,4909
94,settlement,4910
94,settlement,4910
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settlements,605
94,settling,4911
94,shamir,3693
94,shamir,3693
94,shamir,3693
94,shamir,3693
94,shamirs,4912
94,shamirs,4912
94,shamirs,4912
94,shamirs,4912
94,socialist,2920
94,socialist,2920
94,soviet,1805
94,soviet,1805
94,soviet,1805
94,soviet,1805
94,sparked,2706
94,spending,1319
94,spoke,325
94,spokesman,160
94,spokesman,160
94,statehood,4913
94,states,326
94,states,326
94,steering,4914
94,strategic,2005
94,strengthen,1678
94,strengthen,1678
94,strip,613
94,struggle,4915
94,sum,4916
94,support,1007
94,supported,874
94,system,962
94,talking,166
94,territories,4917
94,territories,4917
94,territories,4917
94,territories,4917
94,territories,4917
94,thinks,2597
94,thousands,618
94,threatens,4918
94,time,338
94,town,340
94,treated,1850
94,tuesday,623
94,tuesday,623
94,tuesday,623
94,two,887
94,union,1008
94,united,469
94,unrest,4919
94,war,344
94,warned,3461
94,washington,893
94,weinstein,4920
94,weinstein,4920
94,west,628
94,west,628
94,year,182
94,yitzhak,3709
95,account,674
95,accounts,3870
95,act,677
95,adopt,4921
95,adopt,4921
95,adoption,1615
95,adoption,1615
95,agency,2188
95,agree,2439
95,air,483
95,air,483
95,air,483
95,air,483
95,air,483
95,air,483
95,air,483
95,ann,3356
95,approval,4922
95,area,1691
95,areas,1692
95,areas,1692
95,assessment,1888
95,association,1334
95,atlantic,11
95,attempt,354
95,authority,1142
95,auto,982
95,auto,982
95,auto,982
95,auto,982
95,available,695
95,avoid,2951
95,aware,4923
95,basic,2189
95,bill,2756
95,boston,1897
95,boston,1897
95,bradley,2028
95,bradley,2028
95,bradley,2028
95,bring,2030
95,britain,4102
95,building,21
95,built,205
95,built,205
95,buying,1341
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,california,706
95,californias,2659
95,car,364
95,car,364
95,carbon,3816
95,carbon,3816
95,carbon,3816
95,carbon,3816
95,carbon,3816
95,carlson,4924
95,cars,4413
95,cars,4413
95,cars,4413
95,cars,4413
95,cities,1397
95,cities,1397
95,cities,1397
95,cities,1397
95,city,368
95,city,368
95,city,368
95,city,368
95,clean,2036
95,comes,1486
95,component,2366
95,components,4925
95,concerns,1628
95,confusion,2955
95,congress,720
95,conn,3738
95,connecticut,1904
95,connecticut,1904
95,contain,4926
95,control,727
95,control,727
95,controls,3051
95,controls,3051
95,coordinated,729
95,corp,1630
95,country,732
95,county,2666
95,county,2666
95,county,2666
95,county,2666
95,county,2666
95,county,2666
95,cut,1402
95,develop,3986
95,different,1497
95,director,2933
95,directors,2121
95,directors,2121
95,discuss,752
95,discussed,224
95,dont,42
95,dont,42
95,effort,759
95,eight,1254
95,eight,1254
95,eight,1254
95,eight,1254
95,eleven,4927
95,elimination,4928
95,emissions,3834
95,entire,1638
95,entire,1638
95,environmental,3511
95,environmental,3511
95,epa,4929
95,epa,4929
95,epas,4930
95,exception,4931
95,executive,3221
95,executives,1930
95,expected,1723
95,experts,1508
95,extremely,1934
95,failing,4932
95,failing,4932
95,far,386
95,favorable,1641
95,federal,48
95,federal,48
95,federal,48
95,federal,48
95,fifteen,1726
95,fleet,1729
95,form,3314
95,formally,4933
95,formed,3790
95,forward,3225
95,front,393
95,fuel,1735
95,future,1517
95,gasoline,2392
95,gasoline,2392
95,gasoline,2392
95,gasoline,2392
95,gasoline,2392
95,gave,1939
95,general,239
95,get,396
95,go,240
95,government,241
95,hampshire,1357
95,hampshire,1357
95,hampshire,1357
95,hartford,3746
95,hartford,3746
95,haven,4934
95,help,784
95,higher,1267
95,i,79
95,identified,80
95,implementing,3843
95,impose,4439
95,impossible,4526
95,indicators,4935
95,industry,921
95,initiatives,4936
95,intention,4188
95,island,1946
95,issued,2140
95,jefferson,4937
95,jersey,3376
95,jersey,3376
95,know,94
95,legislative,1043
95,lets,3377
95,level,1172
95,level,1172
95,levels,2980
95,like,97
95,likely,1281
95,limit,4535
95,lincoln,4938
95,locate,4939
95,london,554
95,look,2569
95,lower,1283
95,lower,1283
95,maine,1956
95,maine,1956
95,maine,1956
95,maine,1956
95,maine,1956
95,maine,1956
95,maine,1956
95,major,1177
95,makes,1284
95,management,3234
95,manufacturers,3888
95,market,1653
95,market,1653
95,marketed,4940
95,mass,2295
95,mass,2295
95,mass,2295
95,mass,2295
95,massachusetts,2571
95,massachusetts,2571
95,mean,1428
95,means,1429
95,meet,1287
95,meet,1287
95,metropolitan,4859
95,michael,998
95,mids,4941
95,models,2065
95,models,2065
95,models,2065
95,monoxide,4942
95,monoxide,4942
95,monoxide,4942
95,monoxide,4942
95,monoxide,4942
95,motor,1293
95,motor,1293
95,motors,4943
95,move,809
95,named,1965
95,national,560
95,nations,1654
95,nationwide,1552
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,new,563
95,newark,4127
95,nh,3573
95,nitrogen,4944
95,nitrogen,4944
95,nj,4945
95,nj,4945
95,nj,4945
95,nj,4945
95,northeast,4455
95,northeastern,1086
95,northeastern,1086
95,northeastern,1086
95,ny,4642
95,ny,4642
95,offered,274
95,office,433
95,officials,814
95,officials,814
95,order,1969
95,oxides,4946
95,oxides,4946
95,ozone,3848
95,ozone,3848
95,ozone,3848
95,ozone,3848
95,ozone,3848
95,percent,280
95,percent,280
95,percent,280
95,percent,280
95,percent,280
95,permission,4840
95,permits,938
95,permitted,4947
95,pioneered,4948
95,plan,829
95,plan,829
95,planning,2988
95,plans,830
95,point,285
95,pollutants,4949
95,pollution,3851
95,pollution,3851
95,pollution,3851
95,pollution,3851
95,pollution,3851
95,pollution,3851
95,pollution,3851
95,portland,4383
95,position,289
95,potentially,4720
95,practically,4950
95,principal,1980
95,problem,839
95,proceed,4951
95,proposing,4952
95,protection,943
95,providence,4953
95,quality,1982
95,questions,3613
95,raised,4340
95,reduce,1664
95,reduce,1664
95,region,2588
95,regional,4024
95,regional,4024
95,regulation,4954
95,regulations,944
95,regulations,944
95,replaced,4955
95,required,945
95,requirements,4956
95,requirements,4956
95,rest,2325
95,rhode,1992
95,ri,4957
95,right,598
95,rural,1581
95,severity,4958
95,slated,4959
95,slightly,1318
95,smog,4960
95,smog,4960
95,smog,4960
95,smog,4960
95,springfield,4466
95,springfield,4466
95,standard,3007
95,standard,3007
95,standard,3007
95,standard,3007
95,standard,3007
95,standards,1133
95,standards,1133
95,standards,1133
95,standards,1133
95,standards,1133
95,standards,1133
95,starting,4245
95,state,868
95,state,868
95,state,868
95,state,868
95,states,326
95,states,326
95,states,326
95,states,326
95,states,326
95,states,326
95,states,326
95,strict,4961
95,suburbs,4962
95,superior,2081
95,syracuse,4963
95,taken,2012
95,third,170
95,three,171
95,tied,464
95,truck,1328
95,trucks,4964
95,trucks,4964
95,twice,3034
95,two,887
95,unable,2526
95,vehicle,1331
95,vehicles,2090
95,vehicles,2090
95,vermont,4965
95,vermont,4965
95,version,2346
95,versions,2091
95,violate,4966
95,violated,4581
95,volatile,4967
95,volatility,4968
95,volatility,4968
95,washington,893
95,week,894
95,weve,2096
95,willing,4255
95,working,478
95,worst,1093
95,worst,1093
95,year,182
95,year,182
95,years,184
95,york,632
95,york,632
95,york,632
95,york,632
95,york,632
95,york,632
95,york,632
96,accused,675
96,accusing,3587
96,acts,1389
96,addition,1882
96,agreement,2099
96,ala,4969
96,anthony,1886
96,arrest,351
96,arrested,9
96,assault,10
96,assaulting,4970
96,attacks,1335
96,back,356
96,bargaining,4971
96,bomb,202
96,break,4410
96,broke,1073
96,broke,1073
96,broke,1073
96,bus,4261
96,bus,4261
96,bus,4261
96,bus,4261
96,buses,4972
96,buses,4972
96,buses,4972
96,buses,4972
96,came,206
96,charged,24
96,charlotte,4973
96,charlotte,4973
96,clearly,2240
96,communities,2544
96,company,211
96,company,211
96,company,211
96,company,211
96,company,211
96,companys,3779
96,complaints,2365
96,compromises,4974
96,concessions,4975
96,condemn,4976
96,contingent,4977
96,contract,2369
96,contract,2369
96,council,2879
96,county,2666
96,crossed,4978
96,dallas,3927
96,damaged,2371
96,denied,219
96,desperate,3058
96,desperate,3058
96,diplomatic,749
96,disappointed,4979
96,discourage,4980
96,discouraged,4981
96,doing,2375
96,driver,2377
96,driver,2377
96,driver,2377
96,driver,2377
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,drivers,4982
96,earlier,227
96,edward,3307
96,edwin,228
96,estimated,640
96,exchanged,4983
96,executive,3221
96,f,2384
96,failed,1108
96,faith,2131
96,federal,48
96,firm,3269
96,first,55
96,fla,3564
96,florida,3367
96,forced,390
96,fort,4006
96,fred,4984
96,giving,776
96,good,66
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,greyhound,4985
96,guarantee,4986
96,halfdozen,1521
96,harassment,4987
96,harvey,4988
96,held,1034
96,hikes,4989
96,hope,2681
96,hoped,2780
96,hour,78
96,hurt,2481
96,incident,408
96,incidents,4125
96,increases,1271
96,interstate,2784
96,intimidation,4990
96,involved,922
96,involved,922
96,involved,922
96,issued,2140
96,issues,2141
96,j,3884
96,jacksonville,4801
96,jeffrey,4991
96,job,1168
96,job,1168
96,joining,796
96,lake,4012
96,leaders,995
96,leaders,995
96,like,97
96,lines,2204
96,local,553
96,local,553
96,longer,1425
96,m,2060
96,made,261
96,magistrate,4992
96,make,262
96,man,263
96,man,263
96,march,1959
96,mediator,4993
96,meeting,106
96,member,1047
96,members,997
96,million,268
96,mobile,4994
96,modest,2492
96,nationwide,1552
96,nc,4995
96,nc,4995
96,nc,4995
96,nc,4995
96,negotiate,2149
96,negotiations,2151
96,negotiations,2151
96,negotiations,2151
96,negotiations,2151
96,negotiations,2151
96,nelson,2793
96,nelson,2793
96,new,563
96,new,563
96,new,563
96,new,563
96,new,563
96,new,563
96,new,563
96,numerous,2207
96,ny,4642
96,o,4996
96,offered,274
96,officials,814
96,officials,814
96,officials,814
96,officials,814
96,okla,4997
96,onethird,1968
96,operates,3607
96,operating,815
96,package,4998
96,paul,3160
96,pay,2413
96,pay,2413
96,pension,4999
96,people,124
96,percent,280
96,percent,280
96,permanent,2496
96,phoenix,2695
96,picket,5000
96,plan,829
96,plan,829
96,position,289
96,presented,2990
96,president,292
96,president,292
96,president,292
96,president,292
96,previous,1776
96,procedures,2993
96,profits,940
96,proposal,2160
96,proposal,2160
96,proposals,296
96,public,298
96,quickly,2698
96,raises,1983
96,reach,2071
96,refused,448
96,remain,849
96,remaining,2504
96,replacement,2420
96,replacements,5001
96,report,594
96,representing,2856
96,roughly,2506
96,sam,141
96,saturday,142
96,saturday,142
96,says,315
96,security,452
96,serious,150
96,service,1131
96,shooting,152
96,sides,2178
96,slow,3006
96,smaller,1999
96,soon,1589
96,sounds,3958
96,spokesman,160
96,spokesman,160
96,spokesman,160
96,spring,5002
96,stage,3959
96,stanley,4606
96,state,868
96,statement,960
96,statement,960
96,stayed,5003
96,stepping,5004
96,stepping,5004
96,steve,1811
96,strait,1451
96,stranded,3391
96,strike,2810
96,strike,2810
96,striking,5005
96,striking,5005
96,striking,5005
96,struck,3126
96,sunday,461
96,sunday,461
96,sunday,461
96,surprised,4575
96,surrounded,5006
96,table,3393
96,talks,878
96,talks,878
96,terrorism,3200
96,terrorism,3200
96,threats,2815
96,threats,2815
96,threeyear,5007
96,today,619
96,transportation,3014
96,tree,1070
96,trying,175
96,tucson,5008
96,tucson,5008
96,tulsa,5009
96,unacceptable,5010
96,unacceptable,5010
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,union,1008
96,unions,5011
96,unions,5011
96,unusual,5012
96,vandalism,5013
96,vehicles,2090
96,vice,341
96,vice,341
96,violence,4136
96,violence,4136
96,violence,4136
96,violence,4136
96,violence,4136
96,wages,5014
96,walked,472
96,walkout,5015
96,warrant,5016
96,washington,893
96,william,629
96,words,1879
96,workers,1010
96,yesterday,5017
96,yesterday,5017
97,addressed,4478
97,ago,3
97,aides,5018
97,allegedly,5
97,announce,5019
97,antigovernment,5020
97,approval,4922
97,arranged,3038
97,atmosphere,4407
97,authorities,13
97,capital,1022
97,category,5021
97,channels,712
97,charge,637
97,charges,25
97,comment,209
97,communicate,4358
97,communist,2192
97,communist,2192
97,conference,1488
97,contact,1707
97,countries,505
97,country,732
97,countrys,506
97,create,2957
97,creating,3267
97,days,379
97,declined,1245
97,delegates,3654
97,delegation,2117
97,demand,1247
97,democracy,2834
97,denied,219
97,details,1916
97,discuss,752
97,discuss,752
97,dissident,5022
97,divided,2122
97,early,756
97,ease,4363
97,economic,758
97,elaborate,5023
97,emergency,761
97,exchanges,5024
97,exchanges,5024
97,exercises,5025
97,expect,1722
97,failing,4932
97,favorably,5026
97,first,55
97,first,55
97,free,3077
97,frequent,5027
97,friday,61
97,friday,61
97,good,66
97,government,241
97,government,241
97,government,241
97,government,241
97,group,242
97,half,993
97,head,2272
97,help,784
97,hot,4435
97,indicted,5028
97,indictment,4599
97,invitation,5029
97,invited,4530
97,jail,3750
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,kim,5030
97,korea,5031
97,korea,5031
97,korea,5031
97,korea,5031
97,korea,5031
97,korean,3570
97,korean,3570
97,korean,3570
97,korean,3570
97,korean,3570
97,korean,3570
97,korean,3570
97,koreans,5032
97,largest,1651
97,last,95
97,lawmakers,5033
97,lawmakers,5033
97,laws,4056
97,leader,1041
97,leader,1041
97,leader,1041
97,leader,1041
97,leader,1041
97,leaders,995
97,leaders,995
97,leaders,995
97,leaders,995
97,leaders,995
97,leadership,1042
97,line,1282
97,little,99
97,made,261
97,major,1177
97,makes,1284
97,making,1178
97,maneuvers,5034
97,meet,1287
97,meet,1287
97,meeting,106
97,military,557
97,military,557
97,military,557
97,minister,269
97,national,560
97,nationally,1436
97,nations,1654
97,nations,1654
97,new,563
97,news,564
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,north,1369
97,notification,5035
97,observe,5036
97,office,433
97,officials,814
97,officials,814
97,officials,814
97,officials,814
97,officials,814
97,opened,1182
97,opposition,5037
97,opposition,5037
97,opposition,5037
97,opposition,5037
97,opposition,5037
97,opposition,5037
97,opposition,5037
97,parliamentary,5038
97,party,278
97,party,278
97,party,278
97,party,278
97,partys,4337
97,past,574
97,peace,1560
97,peaceful,5039
97,peninsula,576
97,personnel,1975
97,personnel,1975
97,place,437
97,plans,830
97,plans,830
97,political,286
97,political,286
97,political,286
97,pose,5040
97,possibility,3279
97,possible,1977
97,president,292
97,president,292
97,president,292
97,primary,129
97,prior,5041
97,problem,839
97,progress,3641
97,proposal,2160
97,propose,2161
97,propose,2161
97,proposed,297
97,protesters,2741
97,purpose,2162
97,pyongyang,5042
97,pyongyang,5042
97,raised,4340
97,related,133
97,report,594
97,responded,946
97,reunification,5043
97,reunification,5043
97,roh,5044
97,roh,5044
97,roh,5044
97,roh,5044
97,roh,5044
97,roh,5044
97,secret,316
97,secret,316
97,security,452
97,song,658
97,song,658
97,south,958
97,south,958
97,south,958
97,specifically,5045
97,speech,2331
97,summer,1067
97,summit,3643
97,sung,5046
97,sung,5046
97,taewoo,5047
97,take,329
97,talks,878
97,talks,878
97,talks,878
97,televised,1454
97,tension,3009
97,thursday,964
97,times,965
97,told,339
97,top,466
97,travel,882
97,trip,2089
97,trip,2089
97,trip,2089
97,trip,2089
97,trips,5048
